Date,Open,High,Low,Close,Adj Close,Volume
2022-02-24,142.100006,143.889999,139.740005,143.699997,137.368622,6107100
2022-02-25,144.410004,151.759995,144.350006,150.509995,143.878540,6732700
2022-02-28,149.289993,149.630005,146.750000,148.649994,142.100510,4215300
2022-03-01,148.580002,149.020004,144.149994,144.750000,138.372345,3313900
2022-03-02,145.610001,148.369995,144.919998,147.220001,140.733505,3734600
2022-03-03,148.520004,149.990005,147.520004,148.300003,141.765915,3804200
2022-03-04,146.160004,147.690002,145.740005,146.729996,140.265106,3235200
2022-03-07,145.740005,145.740005,142.570007,143.279999,136.967117,4554000
2022-03-08,145.240005,149.470001,143.259995,145.399994,138.993698,4605300
2022-03-09,147.860001,149.259995,146.490005,146.600006,140.140839,3337300
2022-03-10,145.339996,145.960007,143.330002,143.929993,137.588470,3794000
2022-03-11,143.470001,144.479996,140.830002,140.960007,134.749329,4149400
2022-03-14,141.449997,145.289993,141.449997,143.479996,137.158295,3910100
2022-03-15,144.869995,145.479996,142.589996,144.309998,137.951736,3337300
2022-03-16,144.759995,146.270004,142.839996,145.509995,139.098846,3813800
2022-03-17,145.309998,147.710007,144.149994,147.690002,141.182785,2786700
2022-03-18,147.070007,148.449997,145.220001,148.320007,141.785034,7882100
2022-03-21,148.690002,149.740005,147.399994,148.580002,142.033600,4514900
2022-03-22,149.449997,150.839996,148.500000,149.940002,143.333679,4252000
2022-03-23,149.690002,149.779999,147.559998,147.679993,141.173248,2637200
2022-03-24,148.119995,149.229996,147.399994,148.979996,142.415970,2028100
2022-03-25,149.270004,151.179993,148.910004,150.460007,143.830750,2247800
2022-03-28,149.929993,150.130005,147.190002,149.470001,142.884384,2679900
2022-03-29,151.000000,152.919998,150.039993,152.080002,145.379395,2693200
2022-03-30,151.330002,153.259995,150.770004,151.429993,144.758011,2395100
2022-03-31,150.449997,151.250000,148.800003,148.880005,142.320374,3193800
2022-04-01,149.630005,149.860001,146.850006,149.690002,143.094681,2196400
2022-04-04,149.059998,150.009995,146.080002,149.529999,142.941727,2631800
2022-04-05,148.649994,150.630005,148.509995,148.899994,142.339478,2148600
2022-04-06,147.330002,150.389999,147.050003,150.300003,143.677811,2705500
2022-04-07,149.389999,150.470001,147.559998,149.949997,143.343231,2199000
2022-04-08,151.000000,151.649994,149.380005,149.809998,143.209396,2790500
2022-04-11,150.449997,152.220001,149.960007,150.119995,143.505737,2478800
2022-04-12,151.339996,151.529999,148.089996,148.580002,142.033600,2612900
2022-04-13,148.520004,149.169998,147.570007,148.660004,142.110077,1992100
2022-04-14,148.649994,149.589996,147.210007,147.380005,140.886475,2331100
2022-04-18,147.449997,148.330002,145.750000,146.179993,139.739319,1775800
2022-04-19,146.850006,150.589996,146.850006,150.100006,143.486633,2296000
2022-04-20,150.809998,152.500000,150.529999,150.589996,143.955032,1979900
2022-04-21,151.979996,153.100006,151.309998,151.770004,145.083038,2337200
2022-04-22,150.800003,150.990005,148.240005,149.169998,142.597595,3157400
2022-04-25,148.710007,149.029999,145.880005,148.600006,142.052719,3432200
2022-04-26,145.410004,146.979996,142.869995,144.220001,137.865692,4840400
2022-04-27,144.779999,146.080002,143.729996,144.210007,137.856155,3124300
2022-04-28,144.750000,147.729996,144.119995,147.139999,140.657028,2537700
2022-04-29,147.300003,148.559998,143.869995,144.220001,137.865692,4152300
2022-05-02,144.509995,147.500000,143.779999,145.910004,139.481232,3717300
2022-05-03,146.210007,148.850006,145.919998,148.080002,141.555649,2508700
2022-05-04,149.000000,154.660004,147.880005,154.229996,147.434662,3694200
2022-05-05,153.169998,153.649994,148.229996,149.460007,142.874817,3315900
2022-05-06,149.270004,149.770004,146.690002,149.529999,142.941727,2470300
2022-05-09,148.440002,153.770004,147.940002,152.380005,145.666168,4163100
2022-05-10,154.000000,154.039993,148.139999,149.119995,142.549805,3503200
2022-05-11,149.990005,150.130005,146.169998,146.410004,139.959213,2748000
2022-05-12,146.589996,149.619995,146.009995,149.589996,142.999100,2819000
2022-05-13,150.210007,150.350006,147.970001,149.300003,142.721863,2753300
2022-05-16,149.220001,150.830002,146.309998,150.500000,143.869003,2713700
2022-05-17,151.990005,152.500000,150.520004,152.339996,145.627945,2106800
2022-05-18,151.589996,151.710007,148.470001,148.929993,142.368149,2958700
2022-05-19,146.199997,148.899994,144.110001,146.960007,141.904694,2746700
2022-05-20,147.539993,147.940002,141.089996,143.830002,138.882355,4195400
2022-05-23,144.580002,145.970001,144.009995,144.380005,139.413422,2836100
2022-05-24,144.350006,146.220001,141.000000,145.750000,140.736313,2638800
2022-05-25,145.429993,146.160004,143.550003,145.789993,140.774933,1876900
2022-05-26,146.740005,148.809998,146.699997,147.039993,141.981934,2127300
2022-05-27,148.210007,149.520004,147.869995,149.509995,144.366959,1776700
2022-05-31,148.270004,149.839996,145.929993,149.289993,144.154526,4144000
2022-06-01,149.330002,149.490005,145.600006,146.419998,141.383255,2410400
2022-06-02,147.520004,148.289993,144.500000,148.179993,143.082718,1901400
2022-06-03,147.000000,147.470001,145.320007,145.970001,140.948746,1876300
2022-06-06,146.389999,147.300003,145.649994,146.210007,141.180481,1575600
2022-06-07,145.440002,146.990005,143.820007,146.869995,141.817780,1805300
2022-06-08,145.559998,146.610001,144.289993,145.419998,140.417648,1711400
2022-06-09,145.509995,147.190002,144.139999,144.179993,139.220306,2168300
2022-06-10,142.000000,142.470001,137.580002,137.649994,132.914932,5883900
2022-06-13,136.729996,138.339996,135.619995,136.369995,131.678970,4116000
2022-06-14,136.679993,138.350006,134.399994,135.250000,130.597504,2675200
2022-06-15,135.759995,136.679993,133.059998,134.330002,129.709152,3271100
2022-06-16,132.550003,132.550003,130.330002,130.940002,126.435768,3728200
2022-06-17,130.770004,131.880005,128.720001,129.839996,125.373596,7180900
2022-06-21,130.339996,131.080002,129.270004,130.009995,125.537750,3728400
2022-06-22,128.770004,131.589996,128.190002,130.399994,125.914322,2900200
2022-06-23,130.210007,131.070007,128.500000,130.149994,125.672935,2241000
2022-06-24,131.529999,134.550003,131.240005,134.330002,129.709152,3659300
2022-06-27,134.410004,134.669998,132.289993,132.800003,128.231796,2388600
2022-06-28,133.860001,134.570007,130.149994,130.330002,125.846741,2408300
2022-06-29,130.000000,130.339996,128.809998,129.770004,125.306015,2821100
2022-06-30,128.710007,130.210007,127.300003,129.410004,124.958389,3341100
2022-07-01,129.410004,129.830002,126.610001,128.490005,124.070045,3720800
2022-07-05,126.980003,129.440002,125.599998,129.210007,124.765274,3905300
2022-07-06,129.500000,130.990005,127.959999,129.839996,125.373596,3031600
2022-07-07,130.130005,130.309998,127.570000,130.050003,125.576385,3449600
2022-07-08,129.820007,130.160004,128.139999,128.720001,124.292130,2191300
2022-07-11,128.729996,130.509995,128.550003,129.009995,124.572144,2693200
2022-07-12,129.160004,132.029999,129.059998,130.199997,125.721214,2638100
2022-07-13,128.000000,129.490005,127.669998,128.369995,123.954163,2490300
2022-07-14,126.980003,128.539993,125.879997,128.309998,123.896233,2525500
2022-07-15,129.869995,130.339996,128.250000,130.130005,125.653625,2638600
2022-07-18,130.190002,130.820007,128.520004,128.910004,124.475601,2539800
2022-07-19,130.399994,132.270004,130.059998,132.130005,127.584831,2812700
2022-07-20,132.119995,133.470001,131.850006,133.009995,128.434540,2005300
2022-07-21,133.039993,133.990005,132.369995,133.949997,129.342209,1669100
2022-07-22,134.649994,134.949997,133.479996,134.119995,129.506363,1760000
2022-07-25,134.000000,135.100006,133.779999,134.119995,129.506363,2354100
2022-07-26,143.509995,145.699997,138.520004,140.750000,135.908310,12551200
2022-07-27,139.619995,140.210007,137.570007,138.860001,134.083313,5030300
2022-07-28,139.899994,140.630005,138.300003,140.369995,135.541367,3094200
2022-07-29,140.770004,143.720001,139.820007,143.240005,138.312653,3998300
2022-08-01,142.149994,144.059998,141.580002,143.360001,138.428528,2855900
2022-08-02,142.589996,143.559998,141.630005,141.750000,136.873901,2697700
2022-08-03,141.899994,143.809998,141.550003,143.490005,138.554047,2735500
2022-08-04,143.490005,148.330002,143.199997,148.119995,143.024780,5904900
2022-08-05,147.009995,148.490005,146.389999,147.410004,142.339218,4187400
2022-08-08,148.029999,150.149994,147.580002,148.479996,143.372406,3148500
2022-08-09,148.309998,149.050003,147.190002,147.839996,142.754410,3033500
2022-08-10,149.880005,150.610001,148.839996,149.380005,144.241440,2547000
2022-08-11,150.000000,151.440002,149.369995,149.660004,144.511795,2298300
2022-08-12,150.369995,152.300003,150.000000,152.240005,147.003067,2346800
2022-08-15,151.389999,152.100006,150.479996,151.429993,146.220917,2338200
2022-08-16,150.470001,151.309998,148.880005,150.259995,145.091156,4392500
2022-08-17,148.440002,148.789993,147.070007,147.429993,142.358521,4876900
2022-08-18,147.399994,147.440002,145.380005,146.679993,141.634323,5654300
2022-08-19,144.610001,145.649994,143.210007,145.199997,141.644058,12713200
2022-08-22,143.279999,143.679993,141.029999,141.589996,138.122482,10183400
2022-08-23,141.000000,142.419998,140.710007,141.750000,138.278564,15358400
2022-08-24,140.910004,141.589996,139.710007,141.039993,137.585953,15430500
2022-08-25,141.070007,143.270004,140.639999,142.759995,139.263824,47355600
2022-08-26,143.639999,144.009995,128.679993,129.139999,125.977379,38384100
2022-08-29,128.789993,128.789993,125.269997,126.440002,123.343506,50532400
2022-08-30,126.889999,127.739998,123.029999,124.860001,121.802193,34478500
2022-08-31,124.849998,126.459999,123.610001,124.349998,121.304688,31642100
2022-09-01,124.300003,126.389999,123.669998,125.629997,122.553337,31014400
2022-09-02,126.029999,126.370003,121.150002,121.650002,118.670815,12320600
2022-09-06,121.360001,121.500000,115.980003,116.599998,113.744484,30733600
2022-09-07,116.639999,121.250000,116.019997,120.550003,117.597755,37568700
2022-09-08,118.389999,119.790001,117.160004,119.269997,116.349091,25741400
2022-09-09,121.269997,123.290001,119.870003,123.099998,120.085297,26220100
2022-09-12,124.320000,126.519997,123.970001,124.250000,121.207138,18971900
2022-09-13,122.110001,124.599998,120.230003,120.470001,117.519707,7765500
2022-09-14,120.589996,120.589996,116.309998,117.529999,114.651703,5670500
2022-09-15,117.820000,118.739998,116.070000,116.419998,113.568893,4052800
2022-09-16,114.699997,117.309998,114.110001,116.610001,113.754242,7261800
2022-09-19,116.010002,116.910004,115.279999,116.639999,113.783501,3190300
2022-09-20,115.300003,117.199997,114.750000,116.519997,113.666435,4155200
2022-09-21,116.830002,118.029999,114.800003,114.809998,111.998314,3735800
2022-09-22,114.160004,115.050003,113.430000,114.139999,111.344734,3678000
2022-09-23,113.730003,114.169998,111.620003,112.989998,110.222885,3683700
2022-09-26,112.760002,113.809998,112.230003,113.000000,110.232643,3597900
2022-09-27,114.129997,114.129997,111.419998,112.410004,109.657097,3324300
2022-09-28,113.510002,114.709999,113.059998,114.279999,111.481300,3677800
2022-09-29,112.959999,113.400002,111.599998,112.300003,109.549797,2315800
2022-09-30,112.000000,113.150002,110.389999,110.500000,107.793869,3112800
2022-10-03,111.690002,114.019997,110.910004,113.220001,110.447258,2916000
2022-10-04,114.739998,115.980003,114.690002,115.620003,112.788483,2802700
2022-10-05,114.339996,116.099998,113.419998,115.169998,112.349503,2560100
2022-10-06,114.349998,114.940002,110.209999,111.120003,108.398689,4328100
2022-10-07,110.370003,110.760002,107.089996,107.519997,104.886848,4296500
2022-10-10,108.529999,109.120003,107.190002,108.459999,105.803825,2582400
2022-10-11,108.500000,110.449997,107.949997,108.839996,106.174522,2895400
2022-10-12,108.570000,109.699997,108.250000,108.949997,106.281830,2751000
2022-10-13,107.500000,114.830002,107.070000,114.260002,111.461784,4772700
2022-10-14,114.260002,115.160004,112.849998,113.629997,110.847214,3459300
2022-10-17,115.309998,115.720001,113.290001,113.860001,111.071587,3003500
2022-10-18,115.739998,116.400002,114.449997,115.949997,113.110397,2564000
2022-10-19,115.099998,115.680000,113.239998,114.199997,111.403252,2578600
2022-10-20,113.980003,115.650002,112.889999,113.110001,110.339951,3142900
2022-10-21,113.150002,116.940002,113.050003,116.809998,113.949333,3342500
2022-10-24,117.529999,119.139999,117.190002,118.379997,115.480881,3394100
2022-10-25,113.510002,118.599998,113.150002,118.500000,115.597946,5014700
2022-10-26,119.589996,123.290001,119.589996,122.699997,119.695091,4628000
2022-10-27,123.489998,124.449997,122.029999,122.800003,119.792648,3716500
2022-10-28,122.980003,126.669998,122.510002,126.599998,123.499580,3812600
2022-10-31,126.099998,126.449997,125.360001,125.790001,122.709427,4326200
2022-11-01,126.769997,127.099998,124.570000,125.300003,122.231422,2131800
2022-11-02,125.040001,126.809998,122.650002,122.860001,119.851173,2561700
2022-11-03,121.980003,124.279999,121.120003,122.849998,119.841423,2006900
2022-11-04,124.459999,125.370003,123.160004,124.839996,121.782684,2320600
2022-11-07,124.629997,125.150002,123.300003,124.680000,121.626602,1914300
2022-11-08,125.360001,126.639999,124.040001,125.349998,122.280197,1824800
2022-11-09,125.290001,125.680000,123.720001,123.830002,120.797424,1782400
2022-11-10,127.660004,129.259995,126.870003,129.149994,125.987122,3159700
2022-11-11,129.589996,133.490005,129.149994,132.979996,129.723328,3429300
2022-11-14,132.550003,133.910004,130.940002,131.029999,127.821091,2615300
2022-11-15,132.520004,133.479996,129.770004,131.220001,128.006439,2515100
2022-11-16,131.449997,131.449997,128.410004,128.740005,125.587181,3208300
2022-11-17,126.150002,127.220001,124.669998,127.150002,125.488487,2249000
2022-11-18,128.000000,128.339996,125.900002,126.760002,125.103584,3176100
2022-11-21,126.639999,127.879997,126.230003,127.629997,125.962212,2153500
2022-11-22,128.149994,128.669998,127.320000,128.600006,126.919540,1757100
2022-11-23,128.589996,129.119995,127.239998,128.000000,126.327377,2349700
2022-11-25,128.880005,129.820007,128.520004,129.039993,127.353783,882400
2022-11-28,128.110001,128.580002,124.120003,124.639999,123.011284,2773500
2022-11-29,124.080002,126.339996,124.010002,126.129997,124.481812,1863100
2022-11-30,125.900002,126.250000,121.360001,125.970001,124.323906,5830600
2022-12-01,127.300003,128.869995,125.309998,125.989998,124.343643,2638800
2022-12-02,124.760002,127.250000,124.239998,126.989998,125.330574,1821900
2022-12-05,125.070000,125.459999,124.269997,124.629997,123.001411,2143100
2022-12-06,125.150002,125.730003,123.309998,124.580002,122.952072,1919500
2022-12-07,124.330002,127.309998,124.099998,126.349998,124.698936,2701500
2022-12-08,127.000000,129.440002,125.449997,126.000000,124.353516,3785300
2022-12-09,126.779999,127.529999,125.669998,125.760002,124.116653,2334900
2022-12-12,126.080002,126.889999,124.199997,126.849998,125.192406,3877800
2022-12-13,129.449997,130.020004,126.470001,127.290001,125.626656,3256900
2022-12-14,126.500000,128.470001,124.839996,126.089996,124.442329,3095700
2022-12-15,124.790001,125.080002,121.750000,122.379997,120.780815,3336500
2022-12-16,121.309998,121.800003,120.010002,121.690002,120.099838,7599800
2022-12-19,121.330002,123.769997,121.160004,122.129997,120.534081,2440100
2022-12-20,121.989998,122.330002,120.699997,120.809998,119.231331,2903000
2022-12-21,121.830002,123.839996,121.510002,123.459999,121.846703,2578100
2022-12-22,122.220001,122.500000,119.199997,121.589996,120.001137,2188400
2022-12-23,120.790001,121.000000,117.800003,120.139999,118.570084,2609300
2022-12-27,120.139999,120.830002,119.160004,120.220001,118.649040,1811200
2022-12-28,120.349998,121.000000,118.250000,118.290001,116.744263,1961000
2022-12-29,118.870003,120.860001,118.500000,120.570000,118.994469,2060800
2022-12-30,119.650002,120.029999,118.510002,119.919998,118.352959,2096000
